EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,Over18,OverTime,PerformanceRating,YearsAtCompany
RM611,27,26-35,No,Travel_Rarely,Research & Development,5,Technical Degree,1,Male,Research Director,4,Divorced,12808,10k-15k,1,Y,Yes,3,9
RM616,27,26-35,No,Non-Travel,Research & Development,3,Medical,1,Male,Research Scientist,4,Married,1706,Upto 5k,1,Y,No,3,0
RM671,27,26-35,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Female,Research Scientist,3,Single,2318,Upto 5k,1,Y,No,3,1
RM718,27,26-35,No,Travel_Rarely,Research & Development,16,Technical Degree,1,Female,Laboratory Technician,2,Married,2811,Upto 5k,9,Y,No,3,2
RM740,27,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,Manufacturing Director,4,Married,4227,Upto 5k,0,Y,No,3,3
RM787,27,26-35,No,Non-Travel,Research & Development,8,Life Sciences,1,Male,Laboratory Technician,3,Married,4621,Upto 5k,1,Y,No,3,3
RM834,27,26-35,No,Travel_Rarely,Research & Development,6,Life Sciences,1,Male,Research Scientist,3,Married,2539,Upto 5k,1,Y,No,3,4
RM890,27,26-35,No,Travel_Rarely,Research & Development,14,Life Sciences,1,Male,Research Scientist,1,Married,2235,Upto 5k,1,Y,Yes,3,9
RM903,27,26-35,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,Research Scientist,3,Divorced,2517,Upto 5k,1,Y,No,3,5
RM971,27,26-35,No,Travel_Rarely,Sales,11,Medical,1,Female,Sales Representative,4,Married,2534,Upto 5k,8,Y,No,3,1
RM975,27,26-35,No,Travel_Frequently,Sales,2,Life Sciences,1,Male,Sales Executive,4,Single,5071,5k-10k,3,Y,No,4,6
RM997,27,26-35,No,Travel_Rarely,Sales,10,Marketing,1,Female,Sales Executive,4,Married,5769,5k-10k,1,Y,Yes,3,6
RM998,27,26-35,Yes,Travel_Rarely,Research & Development,17,Life Sciences,1,Female,Research Scientist,3,Single,2394,Upto 5k,1,Y,Yes,3,8
RM1018,27,26-35,No,Travel_Rarely,Research & Development,11,Life Sciences,1,Male,Laboratory Technician,1,Married,2099,Upto 5k,0,Y,No,3,5
RM1150,27,26-35,No,Travel_Rarely,Research & Development,19,Other,1,Male,Laboratory Technician,1,Divorced,4066,Upto 5k,1,Y,No,3,7
RM1170,27,26-35,No,Travel_Rarely,Research & Development,8,Medical,1,Female,Research Scientist,3,Married,3517,Upto 5k,7,Y,No,3,3
RM1171,27,26-35,No,Travel_Frequently,Research & Development,2,Medical,1,Male,Research Scientist,4,Single,2580,Upto 5k,2,Y,No,3,4
RM1249,27,26-35,No,Travel_Rarely,Research & Development,8,Medical,1,Female,Research Scientist,4,Single,3445,Upto 5k,1,Y,No,3,6
RM1318,27,26-35,No,Travel_Frequently,Research & Development,5,Life Sciences,1,Female,Laboratory Technician,4,Single,2379,Upto 5k,0,Y,Yes,3,5
RM1329,27,26-35,No,Travel_Rarely,Sales,23,Medical,1,Female,Sales Representative,3,Married,3540,Upto 5k,1,Y,No,4,9
RM1335,27,26-35,No,Travel_Frequently,Research & Development,15,Life Sciences,1,Female,Research Scientist,1,Married,4774,Upto 5k,0,Y,No,3,7
RM1351,27,26-35,No,Travel_Rarely,Sales,2,Medical,1,Female,Sales Executive,3,Single,6500,5k-10k,0,Y,No,3,8
RM1368,27,26-35,No,TravelRarely,Research & Development,2,Technical Degree,1,Male,Research Scientist,2,Married,2226,Upto 5k,1,Y,No,3,5
RM1380,27,26-35,Yes,Travel_Frequently,Human Resources,22,Human Resources,1,Female,Human Resources,2,Married,2863,Upto 5k,1,Y,No,3,1
RM1394,27,26-35,No,Travel_Rarely,Sales,9,Marketing,1,Male,Sales Executive,4,Single,4105,Upto 5k,1,Y,No,3,7
RM1468,27,26-35,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,Manufacturing Director,2,Married,6142,5k-10k,1,Y,Yes,4,6
RM1468,27,26-35,No,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,Manufacturing Director,2,Married,6142,5k-10k,1,Y,Yes,4,6
RM015,28,26-35,Yes,Travel_Rarely,Research & Development,24,Life Sciences,1,Male,Laboratory Technician,3,Single,2028,Upto 5k,5,Y,Yes,3,4
RM052,28,26-35,Yes,Travel_Rarely,Research & Development,5,Technical Degree,1,Male,Laboratory Technician,3,Single,3441,Upto 5k,1,Y,Yes,3,2
RM098,28,26-35,No,Non-Travel,Sales,4,Medical,1,Male,Sales Executive,3,Married,4221,Upto 5k,1,Y,No,3,5
RM163,28,26-35,No,Travel_Rarely,Research & Development,21,Medical,1,Male,Research Scientist,4,Married,2713,Upto 5k,1,Y,No,3,5
RM265,28,26-35,Yes,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,Laboratory Technician,3,Single,3485,Upto 5k,2,Y,No,3,0
RM273,28,26-35,No,Travel_Rarely,Research & Development,9,Medical,1,Male,Research Scientist,4,Married,2070,Upto 5k,1,Y,No,4,5
RM290,28,26-35,No,Travel_Rarely,Research & Development,8,Life Sciences,1,Female,Research Scientist,4,Single,3310,Upto 5k,1,Y,No,4,5
RM303,28,26-35,No,Travel_Rarely,Research & Development,16,Medical,1,Male,Healthcare Representative,1,Single,5661,5k-10k,0,Y,No,3,8
RM324,28,26-35,Yes,Travel_Rarely,Research & Development,2,Medical,1,Male,Research Scientist,4,Married,3464,Upto 5k,5,Y,Yes,3,3
RM375,28,26-35,No,Travel_Rarely,Sales,9,Life Sciences,1,Male,Sales Executive,4,Single,5253,5k-10k,1,Y,No,3,7
RM405,28,26-35,No,Travel_Rarely,Research & Development,17,Medical,1,Male,Laboratory Technician,1,Divorced,4558,Upto 5k,1,Y,No,3,10
RM541,28,26-35,Yes,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Research Scientist,2,Single,2216,Upto 5k,7,Y,Yes,3,7
RM599,28,26-35,Yes,Travel_Rarely,Research & Development,2,Medical,1,Male,Research Scientist,3,Single,4382,Upto 5k,6,Y,No,3,2
RM613,28,26-35,No,Travel_Rarely,Sales,2,Marketing,1,Female,Sales Executive,2,Married,4779,Upto 5k,1,Y,Yes,4,8
RM630,28,26-35,No,Travel_Rarely,Human Resources,8,Medical,1,Male,Human Resources,4,Divorced,4936,Upto 5k,1,Y,No,3,5
RM660,28,26-35,No,Travel_Rarely,Sales,5,Medical,1,Male,Sales Executive,4,Single,4908,Upto 5k,1,Y,No,3,4
RM669,28,26-35,No,Travel_Rarely,Research & Development,9,Medical,1,Female,Research Scientist,3,Divorced,2377,Upto 5k,5,Y,No,3,2
RM765,28,26-35,No,Travel_Rarely,Sales,10,Medical,1,Male,Sales Representative,2,Married,1052,Upto 5k,1,Y,No,4,1
RM781,28,26-35,Yes,Non-Travel,Research & Development,24,Technical Degree,1,Male,Healthcare Representative,1,Single,8722,5k-10k,1,Y,No,3,10
RM789,28,26-35,No,Travel_Rarely,Research & Development,10,Other,1,Female,Research Scientist,3,Single,3660,Upto 5k,3,Y,No,3,8
RM794,28,26-35,No,Travel_Rarely,Research & Development,15,Life Sciences,1,Male,Laboratory Technician,3,Divorced,2207,Upto 5k,1,Y,No,3,4
RM801,28,26-35,Yes,Travel_Frequently,Research & Development,1,Medical,1,Male,Laboratory Technician,2,Divorced,2596,Upto 5k,1,Y,No,3,1
RM810,28,26-35,No,Travel_Rarely,Research & Development,3,Medical,1,Female,Manufacturing Director,2,Divorced,7655,5k-10k,0,Y,No,3,9
RM820,28,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,Research Scientist,2,Married,3201,Upto 5k,0,Y,No,3,5
RM828,28,26-35,No,Travel_Frequently,Research & Development,6,Life Sciences,1,Male,Research Scientist,3,Divorced,2703,Upto 5k,1,Y,Yes,3,3
RM843,28,26-35,Yes,Travel_Rarely,Research & Development,12,Life Sciences,1,Female,Laboratory Technician,4,Married,2515,Upto 5k,1,Y,Yes,3,1
RM869,28,26-35,No,Travel_Rarely,Research & Development,19,Medical,1,Male,Laboratory Technician,1,Married,3196,Upto 5k,1,Y,No,3,6
RM922,28,26-35,No,Travel_Frequently,Research & Development,1,Medical,1,Male,Laboratory Technician,3,Single,2154,Upto 5k,0,Y,Yes,3,4
RM930,28,26-35,No,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,Laboratory Technician,4,Married,3867,Upto 5k,1,Y,Yes,3,2
RM934,28,26-35,No,Travel_Rarely,Research & Development,1,Technical Degree,1,Male,Research Scientist,1,Single,2080,Upto 5k,2,Y,No,3,3
RM945,28,26-35,No,Non-Travel,Research & Development,1,Life Sciences,1,Female,Laboratory Technician,4,Married,6674,5k-10k,0,Y,No,3,9
RM985,28,26-35,No,Travel_Rarely,Sales,26,Life Sciences,1,Male,Sales Executive,1,Married,4724,Upto 5k,1,Y,No,3,5
RM1042,28,26-35,No,Travel_Rarely,Sales,5,Medical,1,Male,Sales Executive,1,Single,8463,5k-10k,0,Y,No,3,5
RM1057,28,26-35,Yes,Travel_Frequently,Sales,1,Technical Degree,1,Male,Sales Representative,3,Married,2909,Upto 5k,3,Y,No,3,3
RM1069,28,26-35,Yes,Travel_Frequently,Research & Development,2,Medical,1,Male,Laboratory Technician,1,Single,2561,Upto 5k,7,Y,No,3,0
RM1070,28,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Research Scientist,3,Divorced,1563,Upto 5k,1,Y,No,3,1
RM1071,28,26-35,No,Travel_Frequently,Sales,7,Life Sciences,1,Male,Sales Executive,1,Single,4898,Upto 5k,0,Y,No,3,4
RM1074,28,26-35,No,Travel_Rarely,Research & Development,29,Life Sciences,1,Male,Manufacturing Director,2,Married,6549,5k-10k,1,Y,No,3,8
RM1137,28,26-35,Yes,Travel_Rarely,Research & Development,24,Medical,1,Male,Laboratory Technician,2,Married,2408,Upto 5k,1,Y,Yes,3,1
RM1152,28,26-35,No,Travel_Rarely,Research & Development,27,Medical,1,Female,Manufacturing Director,1,Divorced,4877,Upto 5k,0,Y,No,4,5
RM1284,28,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Research Scientist,4,Married,2044,Upto 5k,1,Y,No,3,5
RM1308,28,26-35,No,Travel_Rarely,Research & Development,1,Medical,1,Female,Research Scientist,1,Married,3591,Upto 5k,1,Y,No,4,3
RM1324,28,26-35,No,Non-Travel,Human Resources,1,Life Sciences,1,Male,Human Resources,4,Divorced,2706,Upto 5k,1,Y,No,3,3
RM1338,28,26-35,No,Travel_Rarely,Sales,3,Medical,1,Female,Sales Representative,2,Married,2856,Upto 5k,1,Y,No,3,1
RM1365,28,26-35,No,Travel_Frequently,Sales,1,Life Sciences,1,Male,Sales Executive,4,Married,6834,5k-10k,1,Y,Yes,3,7
RM1370,28,26-35,Yes,Travel_Rarely,Sales,13,Marketing,1,Female,Sales Executive,3,Single,9854,5k-10k,3,Y,Yes,3,2
RM1382,28,26-35,No,Non-Travel,Research & Development,16,Medical,1,Male,Research Scientist,3,Single,2144,Upto 5k,1,Y,No,3,5
RM1391,28,26-35,Yes,Travel_Rarely,Research & Development,17,Technical Degree,1,Male,Laboratory Technician,4,Divorced,2367,Upto 5k,5,Y,No,3,4
RM012,29,26-35,No,Travel_Rarely,Research & Development,15,Life Sciences,1,Female,Laboratory Technician,3,Single,4193,Upto 5k,0,Y,Yes,3,9
RM016,29,26-35,No,Travel_Rarely,Research & Development,21,Life Sciences,1,Female,Manufacturing Director,1,Divorced,9980,5k-10k,1,Y,No,3,10
RM072,29,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,Research Scientist,2,Married,2703,Upto 5k,0,Y,No,4,5
RM156,29,26-35,No,Non-Travel,Research & Development,1,Technical Degree,1,Male,Manufacturing Director,3,Married,4319,Upto 5k,1,Y,No,3,10
RM206,29,26-35,Yes,Travel_Rarely,Sales,27,Marketing,1,Female,Sales Executive,4,Married,7639,5k-10k,1,Y,No,4,10
RM218,29,26-35,Yes,Travel_Rarely,Research & Development,1,Technical Degree,1,Male,Research Scientist,3,Single,2058,Upto 5k,0,Y,No,3,6
RM228,29,26-35,No,Travel_Frequently,Sales,1,Medical,1,Female,Sales Executive,4,Married,7918,5k-10k,1,Y,No,3,11
RM230,29,26-35,Yes,Travel_Rarely,Research & Development,18,Medical,1,Male,Research Scientist,4,Single,2389,Upto 5k,1,Y,Yes,3,4
RM253,29,26-35,No,Travel_Rarely,Research & Development,15,Life Sciences,1,Male,Research Scientist,4,Single,2340,Upto 5k,1,Y,No,3,6
RM255,29,26-35,No,Travel_Rarely,Sales,20,Marketing,1,Male,Sales Executive,4,Divorced,6931,5k-10k,2,Y,No,3,3
RM266,29,26-35,No,Travel_Rarely,Sales,2,Medical,1,Male,Sales Executive,2,Married,6644,5k-10k,2,Y,No,3,0
RM283,29,26-35,No,Travel_Frequently,Sales,2,Life Sciences,1,Male,Sales Executive,4,Single,4554,Upto 5k,1,Y,No,3,10
RM337,29,26-35,Yes,Travel_Rarely,Research & Development,8,Other,1,Male,Laboratory Technician,1,Married,2119,Upto 5k,1,Y,Yes,3,7
RM338,29,26-35,No,Travel_Rarely,Research & Development,9,Other,1,Male,Laboratory Technician,4,Single,3983,Upto 5k,0,Y,No,3,3
RM344,29,26-35,No,Travel_Rarely,Sales,10,Marketing,1,Female,Sales Executive,2,Divorced,8268,5k-10k,1,Y,Yes,3,7
RM350,29,26-35,No,Non-Travel,Sales,2,Life Sciences,1,Male,Sales Executive,3,Married,4649,Upto 5k,1,Y,No,3,4
RM372,29,26-35,No,Travel_Rarely,Research & Development,23,Life Sciences,1,Male,Research Scientist,4,Single,2201,Upto 5k,9,Y,No,3,3
RM421,29,26-35,No,Travel_Rarely,Research & Development,3,Medical,1,Male,Research Director,3,Married,11935,10k-15k,1,Y,No,3,10
RM422,29,26-35,Yes,Travel_Rarely,Research & Development,25,Technical Degree,1,Female,Research Scientist,2,Married,2546,Upto 5k,5,Y,No,3,2
RM455,29,26-35,No,Travel_Rarely,Research & Development,19,Technical Degree,1,Male,Manufacturing Director,4,Divorced,4262,Upto 5k,4,Y,No,3,3
RM508,29,26-35,No,Travel_Rarely,Sales,3,Medical,1,Female,Sales Executive,3,Married,5561,5k-10k,1,Y,No,3,6
RM520,29,26-35,No,Travel_Frequently,Research & Development,1,Life Sciences,1,Male,Research Scientist,4,Divorced,2720,Upto 5k,1,Y,No,3,10
RM547,29,26-35,No,Travel_Rarely,Sales,10,Life Sciences,1,Male,Sales Representative,3,Single,2642,Upto 5k,1,Y,No,3,1
RM556,29,26-35,No,Travel_Rarely,Sales,10,Marketing,1,Male,Sales Representative,2,Divorced,2297,Upto 5k,1,Y,No,3,2
RM573,29,26-35,No,Travel_Rarely,Research & Development,27,Medical,1,Female,Healthcare Representative,3,Married,4335,Upto 5k,4,Y,No,3,8
RM590,29,26-35,Yes,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Laboratory Technician,1,Married,2319,Upto 5k,1,Y,Yes,3,1
RM595,29,26-35,No,Travel_Rarely,Research & Development,23,Life Sciences,1,Male,Research Scientist,3,Married,2700,Upto 5k,1,Y,No,4,10
RM646,29,26-35,Yes,Travel_Rarely,Sales,1,Medical,1,Female,Sales Representative,3,Divorced,2800,Upto 5k,6,Y,Yes,3,3
RM658,29,26-35,No,Travel_Rarely,Research & Development,7,Medical,1,Female,Laboratory Technician,4,Divorced,2532,Upto 5k,6,Y,No,3,4
RM698,29,26-35,No,Travel_Frequently,Sales,20,Technical Degree,1,Female,Sales Representative,4,Married,2157,Upto 5k,1,Y,No,3,3
RM712,29,26-35,Yes,Travel_Rarely,Research & Development,10,Life Sciences,1,Female,Research Scientist,1,Single,2404,Upto 5k,6,Y,Yes,4,0
RM809,29,26-35,No,Travel_Rarely,Research & Development,28,Life Sciences,1,Female,Research Scientist,4,Divorced,2514,Upto 5k,4,Y,No,4,7
RM824,29,26-35,No,Travel_Frequently,Research & Development,10,Life Sciences,1,Female,Research Scientist,2,Divorced,3291,Upto 5k,0,Y,No,3,7
RM826,29,26-35,No,Travel_Rarely,Research & Development,8,Medical,1,Male,Manufacturing Director,4,Married,5056,5k-10k,1,Y,Yes,3,10
RM837,29,26-35,Yes,Travel_Rarely,Sales,23,Life Sciences,1,Female,Sales Executive,1,Married,7336,5k-10k,1,Y,No,3,11
RM853,29,26-35,No,Travel_Rarely,Research & Development,6,Medical,1,Female,Laboratory Technician,4,Married,3131,Upto 5k,1,Y,No,3,10
RM860,29,26-35,No,Travel_Rarely,Research & Development,15,Life Sciences,1,Female,Research Scientist,4,Married,2168,Upto 5k,0,Y,Yes,3,5
RM894,29,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Research Scientist,4,Divorced,3760,Upto 5k,1,Y,No,3,3
RM904,29,26-35,No,Travel_Rarely,Research & Development,7,Life Sciences,1,Male,Healthcare Representative,4,Divorced,6623,5k-10k,1,Y,Yes,3,6
RM906,29,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Female,Research Director,4,Divorced,16124,15k+,3,Y,No,3,7
RM933,29,26-35,Yes,Travel_Rarely,Research & Development,7,Technical Degree,1,Female,Laboratory Technician,3,Divorced,3339,Upto 5k,3,Y,Yes,3,7
RM1006,29,26-35,No,Travel_Rarely,Human Resources,17,Other,1,Male,Human Resources,1,Single,7988,5k-10k,1,Y,No,3,10
RM1008,29,26-35,Yes,Travel_Frequently,Research & Development,14,Other,1,Female,Healthcare Representative,4,Single,7553,5k-10k,0,Y,Yes,3,8
RM1058,29,26-35,Yes,Travel_Frequently,Sales,13,Technical Degree,1,Female,Sales Executive,2,Single,5765,5k-10k,5,Y,No,3,5
RM1064,29,26-35,No,Travel_Rarely,Sales,19,Life Sciences,1,Male,Sales Executive,3,Divorced,8620,5k-10k,1,Y,No,3,10
RM1073,29,26-35,No,Travel_Frequently,Research & Development,2,Life Sciences,1,Female,Laboratory Technician,2,Married,3180,Upto 5k,0,Y,No,3,3
RM1078,29,26-35,Yes,Travel_Rarely,Research & Development,1,Technical Degree,1,Male,Research Scientist,1,Single,2362,Upto 5k,6,Y,No,3,9
RM1091,29,26-35,No,Travel_Rarely,Research & Development,8,Other,1,Female,Healthcare Representative,1,Married,9715,5k-10k,3,Y,No,3,7
RM1105,29,26-35,No,Travel_Rarely,Research & Development,9,Life Sciences,1,Male,Research Scientist,3,Married,2451,Upto 5k,6,Y,No,3,1
RM1123,29,26-35,No,Travel_Rarely,Research & Development,3,Medical,1,Male,Laboratory Technician,1,Single,4723,Upto 5k,1,Y,Yes,3,10
RM1126,29,26-35,No,Travel_Frequently,Research & Development,2,Life Sciences,1,Male,Healthcare Representative,4,Divorced,8853,5k-10k,1,Y,No,3,6
RM1173,29,26-35,No,Travel_Rarely,Sales,10,Medical,1,Male,Sales Executive,3,Single,5869,5k-10k,9,Y,No,3,5
RM1189,29,26-35,No,Travel_Rarely,Sales,5,Medical,1,Male,Sales Executive,2,Divorced,4187,Upto 5k,1,Y,Yes,3,10
RM1220,29,26-35,No,Travel_Rarely,Research & Development,9,Medical,1,Female,Laboratory Technician,3,Married,2974,Upto 5k,9,Y,No,3,5
RM1250,29,26-35,Yes,Travel_Rarely,Sales,9,Marketing,1,Female,Sales Representative,2,Single,2760,Upto 5k,1,Y,No,3,2
RM1251,29,26-35,No,Travel_Frequently,Research & Development,1,Life Sciences,1,Male,Healthcare Representative,3,Single,6294,5k-10k,8,Y,Yes,3,3
RM1259,29,26-35,No,Travel_Rarely,Research & Development,4,Technical Degree,1,Female,Research Scientist,1,Divorced,2109,Upto 5k,1,Y,No,3,1
RM1314,29,26-35,Yes,Travel_Rarely,Human Resources,13,Human Resources,1,Male,Human Resources,1,Divorced,2335,Upto 5k,4,Y,Yes,3,2
RM1319,29,26-35,No,Travel_Frequently,Research & Development,20,Medical,1,Male,Laboratory Technician,4,Married,3812,Upto 5k,1,Y,No,3,11
RM1325,29,26-35,No,Travel_Rarely,Research & Development,29,Life Sciences,1,Male,Healthcare Representative,3,Divorced,6384,5k-10k,8,Y,No,3,7
RM1330,29,26-35,No,TravelRarely,Human Resources,6,Medical,1,Male,Human Resources,2,Married,2804,Upto 5k,1,Y,No,3,1
RM1333,29,26-35,Yes,Travel_Frequently,Research & Development,24,Life Sciences,1,Male,Research Scientist,4,Single,2439,Upto 5k,1,Y,Yes,4,1
RM1344,29,26-35,No,Travel_Rarely,Research & Development,7,Life Sciences,1,Male,Laboratory Technician,1,Single,2062,Upto 5k,3,Y,No,3,3
RM1366,29,26-35,Yes,Travel_Frequently,Sales,24,Technical Degree,1,Male,Sales Representative,1,Single,1091,Upto 5k,1,Y,No,3,1
RM1388,29,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Healthcare Representative,1,Married,5373,5k-10k,0,Y,No,3,5
RM1443,29,26-35,Yes,Travel_Rarely,Research & Development,1,Medical,1,Male,Research Scientist,4,Married,4787,Upto 5k,9,Y,Yes,3,2
RM1460,29,26-35,No,Travel_Rarely,Research & Development,13,Other,1,Male,Laboratory Technician,2,Married,4025,Upto 5k,4,Y,Yes,3,4
RM1461,29,26-35,No,Travel_Rarely,Research & Development,28,Medical,1,Female,Research Scientist,1,Single,3785,Upto 5k,1,Y,No,3,5
RM1461,29,26-35,No,Travel_Rarely,Research & Development,28,Medical,1,Female,Research Scientist,1,Single,3785,Upto 5k,1,Y,No,3,5
RM008,30,26-35,No,Travel_Rarely,Research & Development,24,Life Sciences,1,Male,Laboratory Technician,3,Divorced,2693,Upto 5k,1,Y,No,4,1
RM033,30,26-35,No,Travel_Rarely,Research & Development,9,Medical,1,Male,Laboratory Technician,3,Single,2206,Upto 5k,1,Y,No,3,10
RM045,30,26-35,No,Travel_Frequently,Research & Development,1,Medical,1,Female,Laboratory Technician,4,Single,4011,Upto 5k,1,Y,No,4,12
RM081,30,26-35,No,Travel_Rarely,Research & Development,1,Life Sciences,1,Male,Laboratory Technician,4,Married,5126,5k-10k,1,Y,Yes,3,10
RM089,30,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,Healthcare Representative,4,Married,4152,Upto 5k,1,Y,No,3,11
RM093,30,26-35,No,Travel_Rarely,Sales,4,Medical,1,Female,Sales Executive,2,Divorced,5209,5k-10k,1,Y,Yes,3,11
RM121,30,26-35,No,Travel_Frequently,Research & Development,23,Life Sciences,1,Male,Research Scientist,3,Divorced,2613,Upto 5k,1,Y,No,4,10
RM140,30,26-35,No,Travel_Rarely,Human Resources,9,Human Resources,1,Male,Human Resources,4,Married,6347,5k-10k,0,Y,Yes,3,11
RM144,30,26-35,No,Travel_Rarely,Research & Development,18,Life Sciences,1,Female,Research Scientist,3,Single,2632,Upto 5k,1,Y,No,3,5
RM146,30,26-35,No,Travel_Rarely,Research & Development,5,Technical Degree,1,Female,Research Scientist,1,Divorced,3204,Upto 5k,5,Y,No,3,3
RM147,30,26-35,No,Travel_Rarely,Research & Development,2,Medical,1,Male,Laboratory Technician,4,Single,2720,Upto 5k,0,Y,No,3,5
RM168,30,26-35,No,Travel_Rarely,Sales,5,Life Sciences,1,Female,Sales Executive,4,Married,9419,5k-10k,2,Y,No,3,10
RM174,30,26-35,No,Non-Travel,Research & Development,9,Medical,1,Male,Laboratory Technician,1,Divorced,3072,Upto 5k,1,Y,No,3,12
RM212,30,26-35,No,Non-Travel,Research & Development,1,Life Sciences,1,Male,Manufacturing Director,3,Single,8474,5k-10k,1,Y,No,4,11
RM215,30,26-35,Yes,Travel_Rarely,Research & Development,3,Technical Degree,1,Female,Research Scientist,1,Single,2657,Upto 5k,5,Y,Yes,3,5
RM217,30,26-35,Yes,Travel_Frequently,Sales,26,Marketing,1,Female,Sales Executive,1,Single,6696,5k-10k,5,Y,No,3,6
RM325,30,26-35,No,Travel_Rarely,Research & Development,28,Medical,1,Female,Research Scientist,4,Married,5775,5k-10k,1,Y,No,3,10
RM339,30,26-35,No,Travel_Rarely,Sales,5,Marketing,1,Female,Sales Executive,3,Divorced,6118,5k-10k,1,Y,No,3,10
RM355,30,26-35,No,Non-Travel,Sales,25,Technical Degree,1,Female,Sales Executive,3,Married,4736,Upto 5k,7,Y,Yes,3,2
RM382,30,26-35,No,Travel_Rarely,Sales,2,Technical Degree,1,Male,Sales Representative,2,Married,2476,Upto 5k,1,Y,No,3,1
RM386,30,26-35,Yes,Travel_Frequently,Research & Development,4,Technical Degree,1,Male,Research Scientist,4,Single,2285,Upto 5k,9,Y,Yes,4,1
RM403,30,26-35,No,Travel_Rarely,Sales,12,Technical Degree,1,Female,Sales Executive,3,Single,6577,5k-10k,0,Y,No,3,5
RM411,30,26-35,No,Travel_Rarely,Research & Development,2,Life Sciences,1,Female,Manufacturing Director,4,Single,6091,5k-10k,2,Y,No,4,5
